0.000000, 0.000000, 0.000000, 6.090570, 0.000000, -3.317080, 
0.300000, 0.000000, 0.300000, 5.973556, 0.300000, -3.083621, 
0.600000, 0.000000, 0.600000, 6.669724, 0.600000, -3.625371, 
0.900000, 0.000000, 0.900000, 6.209856, 0.900000, -3.170070, 
1.200000, 0.000000, 1.200000, 5.879221, 1.200000, -3.204436, 
1.500000, 0.000000, 1.500000, 5.745575, 1.500000, -3.972877, 
1.800000, 0.000000, 1.800000, 5.759520, 1.800000, -3.161182, 
2.100000, 0.000000, 2.100000, 5.895256, 2.100000, -3.856198, 
2.400000, 0.000000, 2.400000, 6.607141, 2.400000, -3.543571, 
2.700000, 0.000000, 2.700000, 5.792709, 2.700000, -3.776987, 
3.000000, 0.000000, 3.000000, 5.927281, 3.000000, -3.162514, 
3.300000, 0.000000, 3.300000, 5.894896, 3.300000, -3.923224, 
3.600000, 0.000000, 3.600000, 5.776554, 3.600000, -2.993763, 
3.900000, 0.000000, 3.900000, 6.087572, 3.900000, -2.735659, 
4.200000, 0.000000, 4.200000, 5.798388, 4.200000, -3.774020, 
4.500000, 0.000000, 4.500000, 6.415618, 4.500000, -3.173132, 
4.800000, 0.000000, 4.800000, 5.613004, 4.800000, -3.494643, 
5.100000, 0.000000, 5.100000, 6.294214, 5.100000, -3.618017, 
5.400000, 0.000000, 5.400000, 6.099142, 5.400000, -3.548574, 
5.700000, 0.000000, 5.700000, 6.275097, 5.700000, -3.458616, 
6.000000, 0.000000, 6.000000, 6.883492, 6.000000, -3.560135, 
6.300000, 0.000000, 6.300000, 6.085700, 6.300000, -3.591437, 
6.600000, 0.000000, 6.600000, 5.514579, 6.600000, -3.304676, 
6.900000, 0.000000, 6.900000, 6.058247, 6.900000, -3.423464, 
7.200000, 0.000000, 7.200000, 6.113356, 7.200000, -3.199213, 
7.500000, 0.000000, 7.500000, 5.914251, 7.500000, -3.047774, 
7.800000, 0.000000, 7.800000, 6.052129, 7.800000, -2.724401, 
8.100000, 0.000000, 8.100000, 6.493157, 8.100000, -3.584319, 
8.400000, 0.000000, 8.400000, 6.128987, 8.400000, -3.172827, 
8.700000, 0.000000, 8.700000, 5.711674, 8.700000, -3.317578, 
9.000000, 0.000000, 9.000000, 6.446744, 9.000000, -3.035346, 
9.300000, 0.000000, 9.300000, 5.982737, 9.300000, -3.214000, 
9.600000, 0.000000, 9.600000, 6.257074, 9.600000, -3.075348, 
9.900000, 0.000000, 9.900000, 6.021945, 9.900000, -3.149706, 
10.200000, 0.000000, 10.200000, 5.572979, 10.200000, -2.742440, 
10.500000, 0.000000, 10.500000, 6.484321, 10.500000, -3.532795, 
10.800000, 0.000000, 10.800000, 5.516214, 10.800000, -3.491439, 
11.100000, 0.000000, 11.100000, 5.658657, 11.100000, -3.566470, 
11.400000, 0.000000, 11.400000, 5.488721, 11.400000, -2.976526, 
11.700000, 0.000000, 11.700000, 6.520970, 11.700000, -3.022475, 
12.000000, 0.000000, 12.000000, 5.885338, 12.000000, -3.160470, 
12.300000, 0.000000, 12.300000, 5.945313, 12.300000, -3.400196, 
12.600000, 0.000000, 12.600000, 5.376969, 12.600000, -3.021584, 
12.900000, 0.000000, 12.900000, 5.974203, 12.900000, -3.478834, 
13.200000, 0.000000, 13.200000, 6.096143, 13.200000, -3.231449, 
13.500000, 0.000000, 13.500000, 6.298927, 13.500000, -3.750734, 
13.800000, 0.000000, 13.800000, 5.991902, 13.800000, -3.173781, 
14.100000, 0.000000, 14.100000, 6.170885, 14.100000, -2.905282, 
14.400000, 0.000000, 14.400000, 6.079537, 14.400000, -3.624615, 
14.700000, 0.000000, 14.700000, 6.018810, 14.700000, -3.195714, 
15.000000, 0.000000, 15.000000, 5.500892, 15.000000, -3.576209, 
15.300000, 0.000000, 15.300000, 0.967280, 15.300000, -3.723747, 
15.600000, 0.000000, 15.600000, 1.629923, 15.600000, -3.150128, 
15.900000, 0.000000, 15.900000, 1.209051, 15.900000, -4.094887, 
16.200000, 0.000000, 16.200000, 1.288824, 16.200000, -3.692408, 
16.500000, 0.000000, 16.500000, 1.262988, 16.500000, -3.748200, 
16.800000, 0.000000, 16.800000, 0.953923, 16.800000, -4.135694, 
17.100000, 0.000000, 17.100000, 1.906338, 17.100000, -4.019284, 
17.400000, 0.000000, 17.400000, 1.504109, 17.400000, -3.848785, 
17.700000, 0.000000, 17.700000, 1.475543, 17.700000, -3.477994, 
18.000000, 0.000000, 18.000000, 1.738491, 18.000000, -2.976139, 
18.300000, 0.000000, 18.300000, 1.346484, 18.300000, -3.886083, 
18.600000, 0.000000, 18.600000, 1.540852, 18.600000, -3.628738, 
18.900000, 0.000000, 18.900000, 1.262112, 18.900000, -3.359307, 
19.200000, 0.000000, 19.200000, 1.284661, 19.200000, -3.573107, 
19.500000, 0.000000, 19.500000, 1.841892, 19.500000, -4.311710, 
19.800000, 0.000000, 19.800000, 1.173524, 19.800000, -4.081519, 
20.100000, 0.000000, 20.100000, 1.216957, 20.100000, -4.089893, 
20.400000, 0.000000, 20.400000, 1.569789, 20.400000, -3.761005, 
20.700000, 0.000000, 20.700000, 1.701477, 20.700000, -3.535020, 
21.000000, 0.000000, 21.000000, 1.334974, 21.000000, -3.813770, 
21.300000, 0.000000, 21.300000, 1.289391, 21.300000, -4.052890, 
21.600000, 0.000000, 21.600000, 1.684241, 21.600000, -3.875170, 
21.900000, 0.000000, 21.900000, 1.012688, 21.900000, -3.790136, 
22.200000, 0.000000, 22.200000, 1.109115, 22.200000, -3.363380, 
22.500000, 0.000000, 22.500000, 1.221456, 22.500000, -2.981348, 
22.800000, 0.000000, 22.800000, 1.981310, 22.800000, -3.737202, 
23.100000, 0.000000, 23.100000, 1.024006, 23.100000, -3.778142, 
23.400000, 0.000000, 23.400000, 1.599887, 23.400000, -3.551470, 
23.700000, 0.000000, 23.700000, 1.771033, 23.700000, -4.237380, 
24.000000, 0.000000, 24.000000, 1.974280, 24.000000, -3.200894, 
24.300000, 0.000000, 24.300000, 1.906194, 24.300000, -4.086984, 
24.600000, 0.000000, 24.600000, 1.665686, 24.600000, -4.064798, 
24.900000, 0.000000, 24.900000, 1.117180, 24.900000, -3.617250, 
25.200000, 0.000000, 25.200000, 2.045128, 25.200000, -4.954039, 
25.500000, 0.000000, 25.500000, 1.389351, 25.500000, -4.837694, 
25.800000, 0.000000, 25.800000, 1.881939, 25.800000, -4.252263, 
26.100000, 0.000000, 26.100000, 1.126415, 26.100000, -4.125395, 
26.400000, 0.000000, 26.400000, 1.612337, 26.400000, -4.813794, 
26.700000, 0.000000, 26.700000, 0.883907, 26.700000, -4.459917, 
27.000000, 0.000000, 27.000000, 1.111484, 27.000000, -4.863975, 
27.300000, 0.000000, 27.300000, 1.553194, 27.300000, -4.525355, 
27.600000, 0.000000, 27.600000, 1.731517, 27.600000, -3.948958, 
27.900000, 0.000000, 27.900000, 0.960563, 27.900000, -4.410756, 
28.200000, 0.000000, 28.200000, 1.828423, 28.200000, -4.393555, 
28.500000, 0.000000, 28.500000, 1.204839, 28.500000, -4.672648, 
28.800000, 0.000000, 28.800000, 1.774409, 28.800000, -4.589849, 
29.100000, 0.000000, 29.100000, 2.116100, 29.100000, -4.356207, 
29.400000, 0.000000, 29.400000, 1.506296, 29.400000, -4.317181, 
29.700000, 0.000000, 29.700000, 1.323425, 29.700000, -4.240981, 
30.000000, 0.000000, 30.000000, 1.875478, 30.000000, -4.429555, 
30.300000, 0.000000, 30.300000, 1.420889, 30.300000, -4.423513, 
30.600000, 0.000000, 30.600000, 1.711114, 30.600000, -3.832149, 
30.900000, 0.000000, 30.900000, 2.206119, 30.900000, -4.711073, 
31.200000, 0.000000, 31.200000, 1.488635, 31.200000, -4.308334, 
31.500000, 0.000000, 31.500000, 1.584811, 31.500000, -4.634081, 
31.800000, 0.000000, 31.800000, 1.431001, 31.800000, -4.888927, 
32.100000, 0.000000, 32.100000, 2.107492, 32.100000, -4.047691, 
32.400000, 0.000000, 32.400000, 1.552817, 32.400000, -4.653899, 
32.700000, 0.000000, 32.700000, 1.172077, 32.700000, -3.980749, 
33.000000, 0.000000, 33.000000, 1.807001, 33.000000, -4.308653, 
33.300000, 0.000000, 33.300000, 1.554944, 33.300000, -3.956557, 
33.600000, 0.000000, 33.600000, 1.252606, 33.600000, -4.859946, 
33.900000, 0.000000, 33.900000, 2.334082, 33.900000, -4.263879, 
34.200000, 0.000000, 34.200000, 1.556938, 34.200000, -4.024796, 
34.500000, 0.000000, 34.500000, 0.981876, 34.500000, -4.364700, 
34.800000, 0.000000, 34.800000, 1.431085, 34.800000, -4.836612, 
35.100000, 0.000000, 35.100000, 3.227619, 35.100000, -0.969043, 
35.400000, 0.000000, 35.400000, 3.306961, 35.400000, -0.918781, 
35.700000, 0.000000, 35.700000, 3.035677, 35.700000, -0.602421, 
36.000000, 0.000000, 36.000000, 3.004869, 36.000000, -0.357295, 
36.300000, 0.000000, 36.300000, 3.333728, 36.300000, -1.061084, 
36.600000, 0.000000, 36.600000, 3.246491, 36.600000, -0.712501, 
36.900000, 0.000000, 36.900000, 3.172345, 36.900000, -0.606215, 
37.200000, 0.000000, 37.200000, 2.826279, 37.200000, -0.768981, 
37.500000, 0.000000, 37.500000, 2.330160, 37.500000, -1.058100, 
37.800000, 0.000000, 37.800000, 2.737319, 37.800000, -1.149336, 
38.100000, 0.000000, 38.100000, 2.748784, 38.100000, -0.677899, 
38.400000, 0.000000, 38.400000, 2.729207, 38.400000, -0.414380, 
38.700000, 0.000000, 38.700000, 3.223667, 38.700000, -0.670284, 
39.000000, 0.000000, 39.000000, 3.025534, 39.000000, -0.078148, 
39.300000, 0.000000, 39.300000, 2.934581, 39.300000, -0.769326, 
39.600000, 0.000000, 39.600000, 2.755398, 39.600000, -0.924929, 
39.900000, 0.000000, 39.900000, 3.012676, 39.900000, -0.715585, 
40.200000, 0.000000, 40.200000, 2.734002, 40.200000, 2.282246, 
40.500000, 0.000000, 40.500000, 2.166507, 40.500000, 2.429899, 
40.800000, 0.000000, 40.800000, 2.818610, 40.800000, 1.508327, 
41.100000, 0.000000, 41.100000, 2.446756, 41.100000, 1.302794, 
41.400000, 0.000000, 41.400000, 2.324665, 41.400000, 1.299489, 
41.700000, 0.000000, 41.700000, 2.775263, 41.700000, 2.005550, 
42.000000, 0.000000, 42.000000, 2.412362, 42.000000, 2.173908, 
42.300000, 0.000000, 42.300000, 2.611106, 42.300000, 1.539822, 
42.600000, 0.000000, 42.600000, 2.160351, 42.600000, 1.538461, 
42.900000, 0.000000, 42.900000, 2.461991, 42.900000, 1.813134, 
43.200000, 0.000000, 43.200000, 2.055124, 43.200000, 1.380778, 
43.500000, 0.000000, 43.500000, 2.660466, 43.500000, 1.520827, 
43.800000, 0.000000, 43.800000, 2.703628, 43.800000, 2.253957, 
44.100000, 0.000000, 44.100000, 2.209861, 44.100000, 1.468252, 
44.400000, 0.000000, 44.400000, 2.070571, 44.400000, 1.974516, 
44.700000, 0.000000, 44.700000, 1.769119, 44.700000, 2.169119, 
45.000000, 0.000000, 45.000000, 2.277956, 45.000000, 2.389977, 
45.300000, 0.000000, 45.300000, 2.608547, 45.300000, 1.697855, 
45.600000, 0.000000, 45.600000, 2.672228, 45.600000, 2.086076, 
45.900000, 0.000000, 45.900000, 2.393047, 45.900000, 2.115666, 
46.200000, 0.000000, 46.200000, 2.649209, 46.200000, 2.271256, 
46.500000, 0.000000, 46.500000, 2.112548, 46.500000, 1.991166, 
46.800000, 0.000000, 46.800000, 2.343997, 46.800000, 1.989247, 
47.100000, 0.000000, 47.100000, 1.583342, 47.100000, 1.865630, 
